File,Annotation,Source_Link,Title,Subset
single_parent46,0,https://www.bilibili.com/video/BV1jW411C7NL/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,最讨厌的妈妈却给了我们最温馨的家，你是否也曾怨恨这样的母亲？,test
single_parent47,0,https://www.bilibili.com/video/BV1GA411F7Pa/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,“我有点不想活了”大连20岁单亲妈妈报警诉苦，结局太暖心,train
single_parent48,0,https://www.bilibili.com/video/BV1Th411b7mG/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,双亲家庭黑社会般的生活，真的不如单亲家庭吗？希望恶魔少一点！离婚对很多人来说都是解脱。没有人会拿婚姻当儿戏。,train
single_parent49,0,https://www.bilibili.com/video/BV1zo4y1Q7FE/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,"白领母亲结束双胞胎儿子生命,邻居却对其深感理解,直言很可怜",train
single_parent50,0,https://www.bilibili.com/video/BV1Cf4y1Q7Fg/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,作为单亲妈妈你可曾有过这样的瞬间？,train
single_parent51,0,https://www.bilibili.com/video/BV1HZ4y1h71b/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,太真实！我们都是被妈妈“骗”着长大的,train
single_parent52,0,https://www.bilibili.com/video/BV1cT411s7UK/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,看完你还有勇气选择做单亲妈妈吗？单亲妈妈没有你想象的那么容易，在没做好准备前不要冲动，这就是我每天真实的生活状态，虽然像陀螺一样转不停但依然觉得人间值得未来可期,train
single_parent53,0,https://www.bilibili.com/video/BV1eh4y1G77V/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲家庭的小孩多懂事，男孩叮嘱再嫁的母亲,test
single_parent54,0,https://www.bilibili.com/video/BV1Ei4y1P7Lz/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,为什么单亲妈妈是最不容易的一个群体！,test
single_parent55,0,https://www.bilibili.com/video/BV1cT411p7gz/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,请善待，每一个单亲妈妈,train
single_parent56,0,https://www.bilibili.com/video/BV1aF4m1P7Nk/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,我一个单亲妈妈带着两个孩子，刚和他在一起时，配得感很低,train
single_parent57,0,https://www.bilibili.com/video/BV18H4y1c7y9/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,养母去世，我认了生父母！但是我总觉得她们还是不愿把我当女儿呢？,test
single_parent58,0,https://www.bilibili.com/video/BV1nV4y1x7V9/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,比要钱还可耻的啃老方式出现了，父母浑然不知，还觉得子女很优秀,train
single_parent59,0,https://www.bilibili.com/video/BV1eR4y1b7Py/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,女儿患上了白血病，三观超正的单亲妈妈，用坚强和乐观温暖着孩子,train
single_parent60,0,https://www.bilibili.com/video/BV1nM4y1J79o/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,是大龄妈妈，也是大龄妈妈的女儿，我从未自卑,train
single_parent61,0,https://www.bilibili.com/video/BV1XA411L7SP/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,心理专家解读抚顺6岁女童被虐案：孩子妈妈男友系反社会人格【邻居谈6岁被虐女童亲妈及其男友 ：常带女孩玩，没想到这么狠心】,train
single_parent62,0,https://www.bilibili.com/video/BV1MP411f7Yt/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,女孩父母离婚没人抚养，姑姑坚持将其抚养长大，网友：这就是亲妈,train
single_parent63,0,https://www.bilibili.com/video/BV1FX4y187uW/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,女孩被抛弃长大后拒认亲生父母，央视网：于情于理于法，她都可以拒绝,train
single_parent64,0,https://www.bilibili.com/video/BV1JX4y1o72F/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,35岁单亲妈妈和儿子负债的出租屋生活,train
single_parent65,0,https://www.bilibili.com/video/BV1WM41157iK/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲家庭最担心的事莫过于……,test
single_parent66,0,https://www.bilibili.com/video/BV1fp4y187HF/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,【育言】单亲家庭就有问题吗？离婚后变成怨妇，才是对不起自己和孩子,train
single_parent67,0,https://www.bilibili.com/video/BV1Se4y1c7jD/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,作为单亲家庭的孩子很可怜吗？但我们很幸福,train
single_parent68,0,https://www.bilibili.com/video/BV1wuYeerEhp/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,过于在乎原生家庭，不会有积极正面的影响……,test
single_parent82,0,https://www.bilibili.com/video/BV16e4y1H7uc/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,父亲家暴，继母冷眼，离异家庭的孩子该怎么办,train
single_parent83,0,https://www.bilibili.com/video/BV1B64y1r7wD/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,英文采访美国单亲爸爸：糟糕的原生家庭让我变得更好,train
single_parent84,0,https://www.bilibili.com/video/BV14S4y1a7jH/?spm_id_from=333.788.recommend_more_video.1&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲家庭长大的男生，到底能不能嫁？看他能否做到这3点就行了！,test
single_parent85,0,https://www.bilibili.com/video/BV1m94y1q7Vk/?spm_id_from=333.788.recommend_more_video.4&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲家庭的孩子 好像随时都在被他们遗忘。#胡先煦,test
single_parent86,0,https://www.bilibili.com/video/BV17M4y1a7J9/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,“单亲家庭”对孩子有什么影响？ 这些你都知道吗？,train
single_parent87,0,https://www.bilibili.com/video/BV1et421j7ii/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲家庭的孩子一定性格差吗？,train
single_parent88,0,https://www.bilibili.com/video/BV1uT4y1h74z/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,王子文：我很敏感，是因为我的单亲家庭造成的，这个创伤，我会带一辈子,train
single_parent89,0,https://www.bilibili.com/video/BV1P54y1M7ms/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲爸爸带着女儿生活了6年，谈到生活费泪磞了,train
single_parent90,0,https://www.bilibili.com/video/BV1q24y1e7Qz/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲家庭的孩子，懂事的让人心疼,train
single_parent92,0,https://www.bilibili.com/video/BV19B4y1m7qf/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲家庭的孩子有什么心理？,train
single_parent93,0,https://www.bilibili.com/video/BV1G3411Z7bp/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,关于单亲家庭女生在恋爱中性格的剖析,train
single_parent94,0,https://www.bilibili.com/video/BV1ph4y1D7cU/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,离婚的后果为什么都是孩子在承担，女孩崩溃哭要妈妈，瞬间泪目?,test
single_parent95,0,https://www.bilibili.com/video/BV1P4421A7DS/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,资本极度垄断下，像我这样的单亲妈妈，还有没有活路？,train
single_parent96,0,https://www.bilibili.com/video/BV1C34y1H74h/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,爱上了单亲家庭的女生，如何相处？,train
single_parent97,1,https://www.bilibili.com/video/BV1pG4y1N77W/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲妈妈去公司面试，被人瞧不起，一个举动被破格录取！,train
single_parent98,0,https://www.bilibili.com/video/BV1KN4y147oL/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,美国的单亲家庭你知道多少,train
single_parent99,0,https://www.bilibili.com/video/BV1BE411b7wV/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,我一个单亲家庭长大的看得心里难受。,train
single_parent100,0,https://www.bilibili.com/video/BV1HV411e7A1/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,我是个单亲家庭的孩子，也是个极其被爱的孩子。,train
single_parent101,0,https://www.bilibili.com/video/BV1vL4y1x7QR/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,“对一个单亲妈妈来说，最重要是有钱，因为钱可以帮你解决99%的问题。”,train
single_parent102,0,https://www.bilibili.com/video/BV1nP411i7PQ/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,宁愿净身出户也要争夺小孩！这样的单亲妈妈是不是太傻了？,train
single_parent103,0,https://www.bilibili.com/video/BV1Us4y1U7MW/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲家庭最可怜的就是孩子，看完泪奔#亲子教育 #新知创作人,train
single_parent104,0,https://www.bilibili.com/video/BV1WA411A7oD/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,交往小28岁的女朋友！52岁下岗大叔：日子自己过，不在乎流言蜚语,train
single_parent105,0,https://www.bilibili.com/video/BV1234y157vi/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲家庭小孩好懂事，单亲男孩叮嘱再嫁妈妈,train
single_parent106,0,https://www.bilibili.com/video/BV1Ce411e7At/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲家庭长大的孩子懂事的让人心疼。,test
single_parent107,0,https://www.bilibili.com/video/BV11h4y1u7n8/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,一个单亲女孩后来嫁给博士富二代的故事,train
single_parent108,0,https://www.bilibili.com/video/BV1r24y1S7zL/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲家庭女儿为了爸省钱，结果身患绝症,train
single_parent109,0,https://www.bilibili.com/video/BV1Ni4y1W7qf/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲妈妈让小情人儿子一起陪着健身是一种什么体验,train
single_parent110,0,https://www.bilibili.com/video/BV1fS4y167g3/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,CN也出现了类似于美国单亲家庭的现状。,train
single_parent111,0,https://www.bilibili.com/video/BV1Wr421A7UZ/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,85年单身爸爸，独自带娃八年日常，周末大女儿带着朋友来家里吃饭，女孩子都爱美减肥，可愁坏我烧饭的了，家人们觉得这样搭配的可以吗#记录真实生活 #单亲爸爸带娃,train
single_parent112,0,###Privacy Limitation###,###Privacy Limitation###,test
single_parent113,0,https://www.bilibili.com/video/BV1rN41137aP/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,46岁未婚，18线小城没有男人没有孩子，一个人吃饱全家不饿的生活,train
single_parent114,0,https://www.bilibili.com/video/BV1V1421q7Jf/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,在强调一遍:孩子的优秀和快乐与否与单亲和双亲无关，取决于他成长的家庭氛围和家庭关系有关，你在家什么样你的孩子在家就什么样!!!,train
single_parent115,0,https://www.bilibili.com/video/BV1Db4y1T7tK/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,儿子说“妈妈你该找个男朋友了”，我说“好，你想要什么样的我就按你的标准找”,train
single_parent116,0,https://www.bilibili.com/video/BV1Yr4y1Q7eZ/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲家庭，父亲得知身患癌症，拼命赚钱留给孩子,train
single_parent117,0,https://www.bilibili.com/video/BV1mD4y1i7gU/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,00后单亲妈妈送外卖养活孩子哪有什么为母则刚只不过都是硬抗,train
single_parent118,0,https://www.bilibili.com/video/BV1DT411b7aE/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,现实生活中单亲很难，以后我的孩子我要饭都要带着！,train
single_parent119,0,https://www.bilibili.com/video/BV1cu4m1c7g4/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,35岁负债50多万，七年没工作，和父母断绝关系6年，想去坐牢，银行却不起诉,train
single_parent120,0,https://www.bilibili.com/video/BV1t54y1w7RE/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,90后远嫁女带2岁娃街头求助：老公家暴又不离婚，半年没生活费了,test
single_parent121,0,https://www.bilibili.com/video/BV12f421d7Gr/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,85年的单身爸爸独自带娃八年日常，今天发个不做饭的视频，周末带孩子溜达溜达，喜欢的家人们评论区告诉我#单身爸爸带娃[话题]# #记录真实生活[话题],train
single_parent122,1,https://www.bilibili.com/video/BV1cJ4m1A79s/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,因看不惯儿子年收百万日子过得好，竟然提出一个小小要求,train
single_parent123,1,https://www.bilibili.com/video/BV1Xu41147Q9/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,被嫌弃是单亲家庭,train
single_parent124,1,https://www.bilibili.com/video/BV1b34y1K7fL/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,嫌贫爱富的女老师瞧不起穷学生，对学生百般羞辱最后酿成悲剧！,train
single_parent125,1,https://www.bilibili.com/video/BV1iq4y1d7Qu/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲妈妈瞧不起保安。最后却求着保安带孩子。不料保安却是个日理万机的总裁,train
single_parent126,1,https://www.bilibili.com/video/BV1SEWpeaE8F/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,单亲家庭以后只会越来越多,train
single_parent127,1,https://www.bilibili.com/video/BV1LxpSeUEiV/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,穷人家的少爷,train
single_parent128,1,https://www.bilibili.com/video/BV1ih41157Ri/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,绿茶瞧不起女孩嫁给农民 出言不逊 最后啪啪打脸,train
single_parent129,1,https://www.bilibili.com/video/BV1i64y127bB/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,30岁饭店老板嫌弃相亲女孩家里穷，还没有聊两句，就被赶出来了,test
single_parent130,1,https://www.bilibili.com/video/BV139vfevEsX/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,《我不允许男人身上有钱》,test
elderly01,1,###Privacy Limitation###,###Privacy Limitation###,train
elderly02,0,https://www.bilibili.com/video/BV14Y411q7u8/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,公益广告：第一视角体验老年痴呆症患者的日常，代入感超强！,train
elderly03,1,https://www.bilibili.com/video/BV1mo4y1N7Wk/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,家里有这四类老人，不用怀疑，家庭将注定走向败落,train
elderly04,1,https://www.bilibili.com/video/BV1rE411X7e7/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,老年歧视,train
elderly05,1,https://www.bilibili.com/video/BV1CL411X7Yo/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,年轻人歧视老人不会用智能机，最终变成了机器人,train
elderly06,1,https://www.bilibili.com/video/BV1zy4y1P7Gh/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,我们尊重老人，尊重的不是年龄，而是品行！,train
elderly07,1,https://www.bilibili.com/video/BV1t24y1g7xS/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,很多老年人他并不想享清福,train
elderly08,1,https://www.bilibili.com/video/BV1yL4y1K7Yw/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,刺痛人心的家庭片，养儿防老都是假的，中国老年人现状直击人心.mp4,train
elderly09,1,https://www.bilibili.com/video/BV15pY3eYEWi/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,到底是女人不尊重老人还是老人倚老卖老呢,train
elderly10,1,https://www.bilibili.com/video/BV1dY4y1d7J1/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,美国的老人被外人吃的倾家荡产，家属无能为力，一切却合法合规,train
elderly11,1,https://www.bilibili.com/video/BV1sM411V7Gs/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,养老院护工虐待七旬老人，三小时内连扇57个巴掌，场面令人发指,train
elderly12,1,###Privacy Limitation###,###Privacy Limitation###,train
elderly13,1,https://www.bilibili.com/video/BV1dz4y1o7qy/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,恶毒保姆虐待85岁老人 监控画面令人发指,train
elderly14,1,###Privacy Limitation###,###Privacy Limitation###,train
elderly15,1,https://www.bilibili.com/video/BV1ER4y1c7Vk/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,患老年痴呆症的老人，被欺负，女孩霸气反应，她的善良让人感动！,train
elderly16,1,https://www.bilibili.com/video/BV1u1421r7pe/?spm_id_from=333.788.recommend_more_video.-1&vd_source=6374cb49b8a20f29e86ab9de12471afa,老人不能惯，老人不能惯，老人不能惯，重要事情说三遍,train
elderly17,1,https://www.bilibili.com/video/BV1nz421i7Si/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,中老年子女照护父母难点系列﹣﹣让人崩溃的自私老人,train
elderly18,1,https://www.bilibili.com/video/BV12R4y1w71D/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,影视：小保姆欺负痴呆老人，打得老人浑身是伤，不料雇主提前回家,test
elderly19,1,https://www.bilibili.com/video/BV16k4y1j7UG/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,老人被男子恶语羞辱，老人儿子出现后，直接告诉他该怎么做人,train
elderly20,1,https://www.bilibili.com/video/BV1KXY7eTE3g/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,美国梦，78岁老人在美《私有化》《高端》养老院被残酷虐待数月致死。,train
elderly21,1,https://www.bilibili.com/video/BV1e94y1p75n/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,溺爱孩子的后果有多严重？揭露中国老人的悲哀，国产催泪片,train
elderly22,1,https://www.bilibili.com/video/BV1Ae4y1t7nv/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,黑心保姆虐待老人，不料被监控拍下，儿子回家当场揭穿！,train
elderly50,0,https://www.bilibili.com/video/BV1BE421P7Mp/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,平均每6位老年人就有1人遭受虐待，谁都会衰老，给老人多一些关爱和陪伴，拒绝虐待,train
elderly51,0,https://www.bilibili.com/video/BV11d4y177ZA/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,你如何看待老年人，尊重or毫无价值？,train
elderly52,0,https://www.bilibili.com/video/BV1e44y1b7G9/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,城管拎摔老人，就是欺负未来的自己,train
elderly53,0,https://www.bilibili.com/video/BV1FF411H77w/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,老年痴呆症的最终阶段，生活不能自理，大小便失禁，生不如死比死亡更痛苦 ：,train
elderly54,0,https://www.bilibili.com/video/BV19x42127v4/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,治疗老年痴呆有效方法,train
elderly55,0,https://www.bilibili.com/video/BV1cb41147Fd/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,什么是老年痴呆,train
elderly56,0,https://www.bilibili.com/video/BV1814y1f7SC/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,养老困境：社会偏见“杀”死了痴呆老人【阿尔茨海默症】,train
elderly57,0,https://www.bilibili.com/video/BV1D84y1975t/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,91岁老年痴呆爷爷走失，民警在其60年前老友家找回：只为1个约定,train
elderly58,0,https://www.bilibili.com/video/BV1Ht411d7PV/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,公益片-给老年痴呆症多一些关爱,test
elderly59,0,https://www.bilibili.com/video/BV18u4m1c7H8/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,美国网友分享的和痴呆症患者的正确沟通方式,train
elderly60,0,https://www.bilibili.com/video/BV1RY4y197Z6/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,泪目！奶奶老年痴呆被送进养老院，爷爷在围栏外以泪洗面叮嘱奶奶，“这可能是最后一次见面了”,train
elderly61,0,###Privacy Limitation###,###Privacy Limitation###,train
elderly62,0,https://www.bilibili.com/video/BV1hL411N7yg/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,爷爷的这一番话，说出了多少农村留守老人的心声！,train
elderly63,0,https://www.bilibili.com/video/BV18b421n76V/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,让人心酸的老人,train
elderly64,0,https://www.bilibili.com/video/BV1kc411X7Ae/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,坚决不去养老院？南京88岁老教授直言，人就是要自由！,train
elderly65,0,###Privacy Limitation###,###Privacy Limitation###,train
elderly66,0,https://www.bilibili.com/video/BV1kD421j7g7/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,这就是成年人的心酸吧，留守老人被欺负,train
elderly67,0,https://www.bilibili.com/video/BV1cyeweHEns/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,《岁月留痕：农村留守老人的孤独与坚守》记录返乡后给村里的第一位留守老人拍照,test
elderly68,0,https://www.bilibili.com/video/BV1jb4y147Zh/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,关爱老人 ，关爱老人传递正能量 ，百姓生活 ，村里人 ，传递温暖 帮助老人 传递正能量！！！,train
elderly69,0,https://www.bilibili.com/video/BV1E4411f7Jp/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,泪目！92岁退休教师给留守儿童免费上课：没时间了，我要分秒必争了,train
elderly70,0,https://www.bilibili.com/video/BV13i4y1C7L4/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,村里留守老人多，吃完饭陪二后生逛圈话家常，短暂相处感受却深刻,train
elderly71,0,https://www.bilibili.com/video/BV1Ut421a7nX/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,那些孤独的老人，常回家看看，别让他们孤独后半生#留守老人的心酸 #留守老人 #老年人的心声 #孤寡老人,test
elderly72,0,https://www.bilibili.com/video/BV1JM4m1S7Ay/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,那些留守在家的空巢老人，每次回家，村口门口总会坐着他们,train
elderly73,0,https://www.bilibili.com/video/BV19m41127Mp/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,男子照顾孤寡老人12年，北京顺义法院判决其继承老人5套房,train
elderly74,0,https://www.bilibili.com/video/BV1jM411177c/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,老爷爷说着说着让我不由得泪目了，关爱农村留守老人,train
elderly75,0,https://www.bilibili.com/video/BV1Yx4y1479c/?spm_id_from=autoNext&vd_source=6374cb49b8a20f29e86ab9de12471afa,孤寡老人顶着烈日太阳在地里种地，他是多么热爱这片土地啊！ "淳朴善良的永远都是农民 "最热爱家乡土地的一代人,train
elderly76,0,https://www.bilibili.com/video/BV1jqKYeiEMJ/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,不是阿嬷的零食过期了，而是你回来晚了,train
elderly77,0,https://www.bilibili.com/video/BV1v8411x7g9/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,老人为什么更喜欢农村？,train
elderly78,0,https://www.bilibili.com/video/BV14i4y1b7Cn/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,当留守老人都去世了农村会怎样？,train
elderly79,0,https://www.bilibili.com/video/BV1b24y1d7FA/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,看完泪目！老去的故乡，暗淡了多少留守老人的心声，他们被抛弃，被遗忘……,train
elderly80,0,https://www.bilibili.com/video/BV15W421d7Xv/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,带大家看看，我和93岁爷爷在养老院做特种兵的一天??,train
elderly81,0,https://www.bilibili.com/video/BV1qu4y1s7jM/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,请社会关爱独居老人,train
elderly82,0,https://www.bilibili.com/video/BV1s7411a7bC/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,2020年感人公益片《又忆年》关爱空巢老人，过个幸福年,train
